#Final temperature stored in grid format, MPI style
#Columns represent the rows in the actual grid and vice-versa.  This is so that each separate rank's file can easily be appended to the others to produce a full file.
5.631315e-02     1.013651e-01     1.418577e-01     1.784166e-01     2.114580e-01     2.413146e-01     2.682749e-01     2.925977e-01     3.145189e-01     3.342548e-01     3.520043e-01     3.679510e-01     3.822639e-01     3.950989e-01     4.065995e-01     4.168979e-01     4.261157e-01     4.343644e-01     4.417467e-01     4.483571e-01     4.542822e-01     4.596019e-01     4.643898e-01     4.687139e-01     4.726373e-01     4.762185e-01     4.795126e-01     4.825709e-01     4.854423e-01     4.881734e-01     4.908091e-01     4.933930e-01     4.959681e-01     4.985768e-01     5.012622e-01     5.040676e-01     5.070378e-01     5.102192e-01     5.136603e-01     5.174123e-01     5.215296e-01     5.260705e-01     5.310974e-01     5.366778e-01     5.428847e-01     5.497974e-01     5.575018e-01     5.660915e-01     5.756685e-01     5.863435e-01     5.982373e-01     6.114809e-01     6.262171e-01     6.426006e-01     6.607996e-01     6.809965e-01     7.033892e-01     7.281930e-01     7.556423e-01     7.859952e-01     8.195388e-01     8.566047e-01     8.976078e-01     9.431727e-01     
6.320548e-02     1.066452e-01     1.458084e-01     1.811737e-01     2.131381e-01     2.420365e-01     2.681594e-01     2.917649e-01     3.130844e-01     3.323279e-01     3.496865e-01     3.653346e-01     3.794320e-01     3.921253e-01     4.035491e-01     4.138270e-01     4.230726e-01     4.313904e-01     4.388766e-01     4.456201e-01     4.517024e-01     4.571992e-01     4.621804e-01     4.667108e-01     4.708509e-01     4.746571e-01     4.781824e-01     4.814769e-01     4.845880e-01     4.875615e-01     4.904413e-01     4.932703e-01     4.960908e-01     4.989446e-01     5.018741e-01     5.049219e-01     5.081318e-01     5.115494e-01     5.152217e-01     5.191986e-01     5.235326e-01     5.282798e-01     5.335000e-01     5.392575e-01     5.456217e-01     5.526675e-01     5.604758e-01     5.691346e-01     5.787394e-01     5.893939e-01     6.012108e-01     6.143128e-01     6.288335e-01     6.449185e-01     6.627265e-01     6.824310e-01     7.042221e-01     7.283084e-01     7.549205e-01     7.843151e-01     8.167817e-01     8.526540e-01     8.923277e-01     9.362804e-01     
7.487981e-02     1.162030e-01     1.535587e-01     1.873340e-01     2.178873e-01     2.455373e-01     2.705657e-01     2.932226e-01     3.137312e-01     3.322918e-01     3.490854e-01     3.642756e-01     3.780115e-01     3.904292e-01     4.016530e-01     4.117970e-01     4.209663e-01     4.292574e-01     4.367593e-01     4.435544e-01     4.497188e-01     4.553231e-01     4.604329e-01     4.651096e-01     4.694102e-01     4.733885e-01     4.770951e-01     4.805783e-01     4.838838e-01     4.870557e-01     4.901367e-01     4.931686e-01     4.961925e-01     4.992493e-01     5.023799e-01     5.056261e-01     5.090304e-01     5.126366e-01     5.164904e-01     5.206394e-01     5.251339e-01     5.300273e-01     5.353762e-01     5.412412e-01     5.476874e-01     5.547848e-01     5.626088e-01     5.712409e-01     5.807694e-01     5.912901e-01     6.029070e-01     6.157333e-01     6.298925e-01     6.455196e-01     6.627626e-01     6.817843e-01     7.027644e-01     7.259022e-01     7.514197e-01     7.795659e-01     8.106214e-01     8.449036e-01     8.827699e-01     9.246060e-01     
9.088335e-02     1.297297e-01     1.648912e-01     1.967188e-01     2.255428e-01     2.516632e-01     2.753475e-01     2.968332e-01     3.163310e-01     3.340286e-01     3.500939e-01     3.646777e-01     3.779167e-01     3.899346e-01     4.008447e-01     4.107506e-01     4.197474e-01     4.279230e-01     4.353587e-01     4.421296e-01     4.483057e-01     4.539522e-01     4.591299e-01     4.638957e-01     4.683033e-01     4.724032e-01     4.762434e-01     4.798695e-01     4.833253e-01     4.866530e-01     4.898936e-01     4.930873e-01     4.962738e-01     4.994923e-01     5.027826e-01     5.061846e-01     5.097392e-01     5.134884e-01     5.174756e-01     5.217463e-01     5.263478e-01     5.313304e-01     5.367470e-01     5.426542e-01     5.491122e-01     5.561854e-01     5.639431e-01     5.724598e-01     5.818159e-01     5.920983e-01     6.034015e-01     6.158281e-01     6.294903e-01     6.445111e-01     6.610258e-01     6.791844e-01     6.991537e-01     7.211203e-01     7.452938e-01     7.719104e-01     8.012366e-01     8.335711e-01     8.692432e-01     9.086025e-01     
1.109192e-01     1.469422e-01     1.795596e-01     2.091094e-01     2.359048e-01     2.602287e-01     2.823322e-01     3.024365e-01     3.207364e-01     3.374035e-01     3.525900e-01     3.664316e-01     3.790501e-01     3.905557e-01     4.010490e-01     4.106218e-01     4.193587e-01     4.273382e-01     4.346326e-01     4.413098e-01     4.474329e-01     4.530610e-01     4.582497e-01     4.630515e-01     4.675157e-01     4.716895e-01     4.756177e-01     4.793431e-01     4.829071e-01     4.863497e-01     4.897098e-01     4.930258e-01     4.963353e-01     4.996761e-01     5.030859e-01     5.066028e-01     5.102656e-01     5.141141e-01     5.181893e-01     5.225338e-01     5.271920e-01     5.322105e-01     5.376382e-01     5.435271e-01     5.499320e-01     5.569115e-01     5.645280e-01     5.728485e-01     5.819447e-01     5.918941e-01     6.027804e-01     6.146947e-01     6.277365e-01     6.420149e-01     6.576509e-01     6.747790e-01     6.935505e-01     7.141357e-01     7.367282e-01     7.615484e-01     7.888460e-01     8.189028e-01     8.520307e-01     8.885667e-01     
1.347160e-01     1.675617e-01     1.972972e-01     2.242567e-01     2.487415e-01     2.710183e-01     2.913200e-01     3.098489e-01     3.267798e-01     3.422649e-01     3.564375e-01     3.694153e-01     3.813036e-01     3.921970e-01     4.021819e-01     4.113375e-01     4.197368e-01     4.274477e-01     4.345338e-01     4.410544e-01     4.470656e-01     4.526201e-01     4.577677e-01     4.625561e-01     4.670302e-01     4.712333e-01     4.752068e-01     4.789904e-01     4.826227e-01     4.861412e-01     4.895826e-01     4.929830e-01     4.963781e-01     4.998033e-01     5.032944e-01     5.068872e-01     5.106184e-01     5.145250e-01     5.186455e-01     5.230193e-01     5.276874e-01     5.326925e-01     5.380792e-01     5.438944e-01     5.501874e-01     5.570103e-01     5.644184e-01     5.724704e-01     5.812290e-01     5.907611e-01     6.011391e-01     6.124412e-01     6.247527e-01     6.381674e-01     6.527895e-01     6.687357e-01     6.861381e-01     7.051478e-01     7.259387e-01     7.487117e-01     7.736987e-01     8.011651e-01     8.314112e-01     8.647698e-01     
1.619875e-01     1.912926e-01     2.178128e-01     2.418812e-01     2.637890e-01     2.837863e-01     3.020850e-01     3.188639e-01     3.342741e-01     3.484445e-01     3.614860e-01     3.734955e-01     3.845592e-01     3.947546e-01     4.041525e-01     4.128181e-01     4.208122e-01     4.281917e-01     4.350102e-01     4.413188e-01     4.471656e-01     4.525967e-01     4.576562e-01     4.623863e-01     4.668274e-01     4.710186e-01     4.749976e-01     4.788010e-01     4.824642e-01     4.860222e-01     4.895089e-01     4.929581e-01     4.964030e-01     4.998771e-01     5.034134e-01     5.070457e-01     5.108077e-01     5.147342e-01     5.188602e-01     5.232221e-01     5.278572e-01     5.328040e-01     5.381025e-01     5.437944e-01     5.499230e-01     5.565339e-01     5.636745e-01     5.713950e-01     5.797483e-01     5.887905e-01     5.985815e-01     6.091856e-01     6.206726e-01     6.331190e-01     6.466099e-01     6.612413e-01     6.771231e-01     6.943828e-01     7.131706e-01     7.336642e-01     7.560742e-01     7.806496e-01     8.076803e-01     8.374983e-01     
1.924176e-01     2.178096e-01     2.407819e-01     2.616686e-01     2.807502e-01     2.982565e-01     3.143738e-01     3.292522e-01     3.430137e-01     3.557589e-01     3.675727e-01     3.785283e-01     3.886904e-01     3.981176e-01     4.068636e-01     4.149790e-01     4.225113e-01     4.295060e-01     4.360066e-01     4.420550e-01     4.476917e-01     4.529559e-01     4.578853e-01     4.625168e-01     4.668861e-01     4.710280e-01     4.749762e-01     4.787638e-01     4.824234e-01     4.859867e-01     4.894851e-01     4.929497e-01     4.964114e-01     4.999009e-01     5.034489e-01     5.070865e-01     5.108449e-01     5.147556e-01     5.188509e-01     5.231634e-01     5.277266e-01     5.325749e-01     5.377433e-01     5.432682e-01     5.491868e-01     5.555375e-01     5.623602e-01     5.696959e-01     5.775874e-01     5.860794e-01     5.952186e-01     6.050544e-01     6.156398e-01     6.270323e-01     6.392955e-01     6.525018e-01     6.667348e-01     6.820940e-01     6.987004e-01     7.167030e-01     7.362868e-01     7.576805e-01     7.811633e-01     8.070683e-01     
2.256534e-01     2.467474e-01     2.658383e-01     2.832635e-01     2.992894e-01     3.141194e-01     3.279058e-01     3.407621e-01     3.527746e-01     3.640104e-01     3.745239e-01     3.843613e-01     3.935639e-01     4.021693e-01     4.102137e-01     4.177316e-01     4.247572e-01     4.313239e-01     4.374650e-01     4.432132e-01     4.486011e-01     4.536606e-01     4.584235e-01     4.629210e-01     4.671840e-01     4.712427e-01     4.751272e-01     4.788669e-01     4.824910e-01     4.860284e-01     4.895075e-01     4.929568e-01     4.964044e-01     4.998785e-01     5.034072e-01     5.070189e-01     5.107418e-01     5.146046e-01     5.186361e-01     5.228656e-01     5.273225e-01     5.320367e-01     5.370386e-01     5.423589e-01     5.480286e-01     5.540791e-01     5.605422e-01     5.674500e-01     5.748348e-01     5.827294e-01     5.911668e-01     6.001809e-01     6.098067e-01     6.200811e-01     6.310440e-01     6.427408e-01     6.552248e-01     6.685621e-01     6.828375e-01     6.981638e-01     7.146919e-01     7.326240e-01     7.522255e-01     7.738325e-01     
2.612988e-01     2.776894e-01     2.925624e-01     3.062601e-01     3.190276e-01     3.310295e-01     3.423718e-01     3.531206e-01     3.633176e-01     3.729900e-01     3.821574e-01     3.908362e-01     3.990417e-01     4.067901e-01     4.140983e-01     4.209852e-01     4.274710e-01     4.335770e-01     4.393261e-01     4.447421e-01     4.498492e-01     4.546728e-01     4.592382e-01     4.635711e-01     4.676976e-01     4.716436e-01     4.754350e-01     4.790977e-01     4.826577e-01     4.861406e-01     4.895722e-01     4.929779e-01     4.963832e-01     4.998138e-01     5.032950e-01     5.068522e-01     5.105110e-01     5.142968e-01     5.182353e-01     5.223519e-01     5.266724e-01     5.312221e-01     5.360264e-01     5.411107e-01     5.464997e-01     5.522180e-01     5.582891e-01     5.647362e-01     5.715812e-01     5.788447e-01     5.865461e-01     5.947031e-01     6.033319e-01     6.124475e-01     6.220644e-01     6.321979e-01     6.428664e-01     6.540961e-01     6.659274e-01     6.784256e-01     6.916953e-01     7.059000e-01     7.212835e-01     7.381871e-01     
