#Final temperature stored in grid format
#Each column in this file corresponds to column of actual grid, as does each row
2.405695e-02     2.520325e-02     2.749309e-02     3.092094e-02     3.547856e-02     4.115496e-02     4.793647e-02     5.580675e-02     6.474685e-02     7.473521e-02     8.574779e-02     9.775804e-02     1.107370e-01     1.246535e-01     1.394740e-01     1.551626e-01     1.716818e-01     1.889916e-01     2.070503e-01     2.258145e-01     2.452390e-01     2.652769e-01     2.858799e-01     3.069986e-01     3.285819e-01     3.505778e-01     3.729335e-01     3.955949e-01     4.185076e-01     4.416164e-01     4.648655e-01     4.881989e-01     5.115605e-01     5.348939e-01     5.581430e-01     5.812518e-01     6.041645e-01     6.268259e-01     6.491816e-01     6.711775e-01     6.927608e-01     7.138794e-01     7.344825e-01     7.545204e-01     7.739449e-01     7.927091e-01     8.107678e-01     8.280776e-01     8.445967e-01     8.602854e-01     8.751059e-01     8.890223e-01     9.020013e-01     9.140116e-01     9.250242e-01     9.350125e-01     9.439526e-01     9.518229e-01     9.586044e-01     9.642808e-01     9.688384e-01     9.722663e-01     9.745561e-01     9.757024e-01     9.757024e-01     9.745561e-01     9.722663e-01     9.688384e-01     9.642808e-01     9.586044e-01     9.518229e-01     9.439526e-01     9.350125e-01     9.250242e-01     9.140116e-01     9.020013e-01     8.890223e-01     8.751059e-01     8.602854e-01     8.445967e-01     8.280776e-01     8.107678e-01     7.927091e-01     7.739449e-01     7.545204e-01     7.344825e-01     7.138794e-01     6.927608e-01     6.711775e-01     6.491816e-01     6.268259e-01     6.041645e-01     5.812518e-01     5.581430e-01     5.348939e-01     5.115605e-01     4.881989e-01     4.648655e-01     4.416164e-01     4.185076e-01     3.955949e-01     3.729335e-01     3.505778e-01     3.285819e-01     3.069986e-01     2.858799e-01     2.652769e-01     2.452390e-01     2.258145e-01     2.070503e-01     1.889916e-01     1.716818e-01     1.551626e-01     1.394740e-01     1.246535e-01     1.107370e-01     9.775804e-02     8.574779e-02     7.473521e-02     6.474685e-02     5.580675e-02     4.793647e-02     4.115496e-02     3.547856e-02     3.092094e-02     2.749309e-02     2.520325e-02     2.405695e-02     
4.681708e-02     4.790826e-02     5.008799e-02     5.335101e-02     5.768947e-02     6.309292e-02     6.954834e-02     7.704017e-02     8.555037e-02     9.505843e-02     1.055415e-01     1.169742e-01     1.293291e-01     1.425764e-01     1.566842e-01     1.716184e-01     1.873432e-01     2.038207e-01     2.210110e-01     2.388730e-01     2.573634e-01     2.764377e-01     2.960501e-01     3.161532e-01     3.366986e-01     3.576369e-01     3.789176e-01     4.004893e-01     4.223002e-01     4.442978e-01     4.664289e-01     4.886403e-01     5.108786e-01     5.330900e-01     5.552211e-01     5.772187e-01     5.990296e-01     6.206014e-01     6.418820e-01     6.628203e-01     6.833657e-01     7.034688e-01     7.230812e-01     7.421556e-01     7.606460e-01     7.785079e-01     7.956982e-01     8.121757e-01     8.279005e-01     8.428348e-01     8.569425e-01     8.701898e-01     8.825447e-01     8.939775e-01     9.044605e-01     9.139685e-01     9.224787e-01     9.299706e-01     9.364260e-01     9.418294e-01     9.461679e-01     9.494309e-01     9.516106e-01     9.527018e-01     9.527018e-01     9.516106e-01     9.494309e-01     9.461679e-01     9.418294e-01     9.364260e-01     9.299706e-01     9.224787e-01     9.139685e-01     9.044605e-01     8.939775e-01     8.825447e-01     8.701898e-01     8.569425e-01     8.428348e-01     8.279005e-01     8.121757e-01     7.956982e-01     7.785079e-01     7.606460e-01     7.421556e-01     7.230812e-01     7.034688e-01     6.833657e-01     6.628203e-01     6.418820e-01     6.206014e-01     5.990296e-01     5.772187e-01     5.552211e-01     5.330900e-01     5.108786e-01     4.886403e-01     4.664289e-01     4.442978e-01     4.223002e-01     4.004893e-01     3.789176e-01     3.576369e-01     3.366986e-01     3.161532e-01     2.960501e-01     2.764377e-01     2.573634e-01     2.388730e-01     2.210110e-01     2.038207e-01     1.873432e-01     1.716184e-01     1.566842e-01     1.425764e-01     1.293291e-01     1.169742e-01     1.055415e-01     9.505843e-02     8.555037e-02     7.704017e-02     6.954834e-02     6.309292e-02     5.768947e-02     5.335101e-02     5.008799e-02     4.790826e-02     4.681708e-02     
6.848618e-02     6.952487e-02     7.159974e-02     7.470579e-02     7.883555e-02     8.397906e-02     9.012393e-02     9.725536e-02     1.053562e-01     1.144068e-01     1.243856e-01     1.352683e-01     1.470289e-01     1.596389e-01     1.730680e-01     1.872839e-01     2.022522e-01     2.179370e-01     2.343004e-01     2.513030e-01     2.689039e-01     2.870607e-01     3.057296e-01     3.248656e-01     3.444227e-01     3.643537e-01     3.846107e-01     4.051447e-01     4.259064e-01     4.468457e-01     4.679122e-01     4.890551e-01     5.102236e-01     5.313665e-01     5.524330e-01     5.733723e-01     5.941340e-01     6.146681e-01     6.349250e-01     6.548560e-01     6.744131e-01     6.935491e-01     7.122180e-01     7.303748e-01     7.479757e-01     7.649783e-01     7.813418e-01     7.970265e-01     8.119949e-01     8.262107e-01     8.396398e-01     8.522499e-01     8.640104e-01     8.748932e-01     8.848719e-01     8.939226e-01     9.020234e-01     9.091548e-01     9.152997e-01     9.204432e-01     9.245729e-01     9.276790e-01     9.297539e-01     9.307925e-01     9.307925e-01     9.297539e-01     9.276790e-01     9.245729e-01     9.204432e-01     9.152997e-01     9.091548e-01     9.020234e-01     8.939226e-01     8.848719e-01     8.748932e-01     8.640104e-01     8.522499e-01     8.396398e-01     8.262107e-01     8.119949e-01     7.970265e-01     7.813418e-01     7.649783e-01     7.479757e-01     7.303748e-01     7.122180e-01     6.935491e-01     6.744131e-01     6.548560e-01     6.349250e-01     6.146681e-01     5.941340e-01     5.733723e-01     5.524330e-01     5.313665e-01     5.102236e-01     4.890551e-01     4.679122e-01     4.468457e-01     4.259064e-01     4.051447e-01     3.846107e-01     3.643537e-01     3.444227e-01     3.248656e-01     3.057296e-01     2.870607e-01     2.689039e-01     2.513030e-01     2.343004e-01     2.179370e-01     2.022522e-01     1.872839e-01     1.730680e-01     1.596389e-01     1.470289e-01     1.352683e-01     1.243856e-01     1.144068e-01     1.053562e-01     9.725536e-02     9.012393e-02     8.397906e-02     7.883555e-02     7.470579e-02     7.159974e-02     6.952487e-02     6.848618e-02     
8.911681e-02     9.010550e-02     9.208051e-02     9.503708e-02     9.896808e-02     1.038640e-01     1.097132e-01     1.165014e-01     1.242123e-01     1.328274e-01     1.423259e-01     1.526849e-01     1.638794e-01     1.758825e-01     1.886653e-01     2.021970e-01     2.164449e-01     2.313748e-01     2.469507e-01     2.631351e-01     2.798889e-01     2.971718e-01     3.149422e-01     3.331573e-01     3.517731e-01     3.707449e-01     3.900269e-01     4.095727e-01     4.293351e-01     4.492667e-01     4.693193e-01     4.894447e-01     5.095943e-01     5.297197e-01     5.497723e-01     5.697038e-01     5.894663e-01     6.090121e-01     6.282941e-01     6.472659e-01     6.658817e-01     6.840968e-01     7.018672e-01     7.191501e-01     7.359039e-01     7.520882e-01     7.676641e-01     7.825940e-01     7.968420e-01     8.103736e-01     8.231564e-01     8.351596e-01     8.463541e-01     8.567131e-01     8.662116e-01     8.748266e-01     8.825376e-01     8.893258e-01     8.951749e-01     9.000709e-01     9.040019e-01     9.069584e-01     9.089335e-01     9.099222e-01     9.099222e-01     9.089335e-01     9.069584e-01     9.040019e-01     9.000709e-01     8.951749e-01     8.893258e-01     8.825376e-01     8.748266e-01     8.662116e-01     8.567131e-01     8.463541e-01     8.351596e-01     8.231564e-01     8.103736e-01     7.968420e-01     7.825940e-01     7.676641e-01     7.520882e-01     7.359039e-01     7.191501e-01     7.018672e-01     6.840968e-01     6.658817e-01     6.472659e-01     6.282941e-01     6.090121e-01     5.894663e-01     5.697038e-01     5.497723e-01     5.297197e-01     5.095943e-01     4.894447e-01     4.693193e-01     4.492667e-01     4.293351e-01     4.095727e-01     3.900269e-01     3.707449e-01     3.517731e-01     3.331573e-01     3.149422e-01     2.971718e-01     2.798889e-01     2.631351e-01     2.469507e-01     2.313748e-01     2.164449e-01     2.021970e-01     1.886653e-01     1.758825e-01     1.638794e-01     1.526849e-01     1.423259e-01     1.328274e-01     1.242123e-01     1.165014e-01     1.097132e-01     1.038640e-01     9.896808e-02     9.503708e-02     9.208051e-02     9.010550e-02     8.911681e-02     
1.087590e-01     1.097001e-01     1.115800e-01     1.143942e-01     1.181359e-01     1.227961e-01     1.283636e-01     1.348250e-01     1.421646e-01     1.503648e-01     1.594060e-01     1.692661e-01     1.799216e-01     1.913468e-01     2.035141e-01     2.163941e-01     2.299560e-01     2.441670e-01     2.589929e-01     2.743979e-01     2.903450e-01     3.067957e-01     3.237104e-01     3.410484e-01     3.587678e-01     3.768261e-01     3.951796e-01     4.137842e-01     4.325951e-01     4.515669e-01     4.706539e-01     4.898102e-01     5.089896e-01     5.281459e-01     5.472329e-01     5.662047e-01     5.850156e-01     6.036202e-01     6.219737e-01     6.400319e-01     6.577514e-01     6.750894e-01     6.920041e-01     7.084548e-01     7.244019e-01     7.398069e-01     7.546328e-01     7.688437e-01     7.824056e-01     7.952857e-01     8.074530e-01     8.188781e-01     8.295336e-01     8.393938e-01     8.484349e-01     8.566352e-01     8.639748e-01     8.704361e-01     8.760036e-01     8.806638e-01     8.844055e-01     8.872197e-01     8.890997e-01     8.900407e-01     8.900407e-01     8.890997e-01     8.872197e-01     8.844055e-01     8.806638e-01     8.760036e-01     8.704361e-01     8.639748e-01     8.566352e-01     8.484349e-01     8.393938e-01     8.295336e-01     8.188781e-01     8.074530e-01     7.952857e-01     7.824056e-01     7.688437e-01     7.546328e-01     7.398069e-01     7.244019e-01     7.084548e-01     6.920041e-01     6.750894e-01     6.577514e-01     6.400319e-01     6.219737e-01     6.036202e-01     5.850156e-01     5.662047e-01     5.472329e-01     5.281459e-01     5.089896e-01     4.898102e-01     4.706539e-01     4.515669e-01     4.325951e-01     4.137842e-01     3.951796e-01     3.768261e-01     3.587678e-01     3.410484e-01     3.237104e-01     3.067957e-01     2.903450e-01     2.743979e-01     2.589929e-01     2.441670e-01     2.299560e-01     2.163941e-01     2.035141e-01     1.913468e-01     1.799216e-01     1.692661e-01     1.594060e-01     1.503648e-01     1.421646e-01     1.348250e-01     1.283636e-01     1.227961e-01     1.181359e-01     1.143942e-01     1.115800e-01     1.097001e-01     1.087590e-01     
1.274605e-01     1.283563e-01     1.301456e-01     1.328242e-01     1.363856e-01     1.408213e-01     1.461206e-01     1.522706e-01     1.592566e-01     1.670618e-01     1.756673e-01     1.850524e-01     1.951946e-01     2.060693e-01     2.176503e-01     2.299099e-01     2.428183e-01     2.563447e-01     2.704562e-01     2.851191e-01     3.002978e-01     3.159560e-01     3.320557e-01     3.485584e-01     3.654241e-01     3.826123e-01     4.000816e-01     4.177898e-01     4.356944e-01     4.537522e-01     4.719196e-01     4.901530e-01     5.084083e-01     5.266417e-01     5.448091e-01     5.628669e-01     5.807714e-01     5.984797e-01     6.159490e-01     6.331372e-01     6.500029e-01     6.665056e-01     6.826053e-01     6.982635e-01     7.134422e-01     7.281051e-01     7.422166e-01     7.557429e-01     7.686514e-01     7.809110e-01     7.924920e-01     8.033667e-01     8.135089e-01     8.228940e-01     8.314995e-01     8.393047e-01     8.462907e-01     8.524407e-01     8.577400e-01     8.621756e-01     8.657371e-01     8.684157e-01     8.702050e-01     8.711008e-01     8.711008e-01     8.702050e-01     8.684157e-01     8.657371e-01     8.621756e-01     8.577400e-01     8.524407e-01     8.462907e-01     8.393047e-01     8.314995e-01     8.228940e-01     8.135089e-01     8.033667e-01     7.924920e-01     7.809110e-01     7.686514e-01     7.557429e-01     7.422166e-01     7.281051e-01     7.134422e-01     6.982635e-01     6.826053e-01     6.665056e-01     6.500029e-01     6.331372e-01     6.159490e-01     5.984797e-01     5.807714e-01     5.628669e-01     5.448091e-01     5.266417e-01     5.084083e-01     4.901530e-01     4.719196e-01     4.537522e-01     4.356944e-01     4.177898e-01     4.000816e-01     3.826123e-01     3.654241e-01     3.485584e-01     3.320557e-01     3.159560e-01     3.002978e-01     2.851191e-01     2.704562e-01     2.563447e-01     2.428183e-01     2.299099e-01     2.176503e-01     2.060693e-01     1.951946e-01     1.850524e-01     1.756673e-01     1.670618e-01     1.592566e-01     1.522706e-01     1.461206e-01     1.408213e-01     1.363856e-01     1.328242e-01     1.301456e-01     1.283563e-01     1.274605e-01     
1.452667e-01     1.461192e-01     1.478223e-01     1.503718e-01     1.537615e-01     1.579834e-01     1.630272e-01     1.688807e-01     1.755299e-01     1.829588e-01     1.911495e-01     2.000822e-01     2.097353e-01     2.200858e-01     2.311085e-01     2.427771e-01     2.550632e-01     2.679375e-01     2.813688e-01     2.953247e-01     3.097717e-01     3.246750e-01     3.399986e-01     3.557057e-01     3.717583e-01     3.881179e-01     4.047450e-01     4.215996e-01     4.386410e-01     4.558282e-01     4.731198e-01     4.904742e-01     5.078495e-01     5.252038e-01     5.424954e-01     5.596826e-01     5.767241e-01     5.935786e-01     6.102057e-01     6.265653e-01     6.426180e-01     6.583250e-01     6.736487e-01     6.885519e-01     7.029990e-01     7.169549e-01     7.303862e-01     7.432604e-01     7.555466e-01     7.672151e-01     7.782379e-01     7.885883e-01     7.982415e-01     8.071742e-01     8.153648e-01     8.227937e-01     8.294429e-01     8.352965e-01     8.403403e-01     8.445621e-01     8.479519e-01     8.505014e-01     8.522044e-01     8.530570e-01     8.530570e-01     8.522044e-01     8.505014e-01     8.479519e-01     8.445621e-01     8.403403e-01     8.352965e-01     8.294429e-01     8.227937e-01     8.153648e-01     8.071742e-01     7.982415e-01     7.885883e-01     7.782379e-01     7.672151e-01     7.555466e-01     7.432604e-01     7.303862e-01     7.169549e-01     7.029990e-01     6.885519e-01     6.736487e-01     6.583250e-01     6.426180e-01     6.265653e-01     6.102057e-01     5.935786e-01     5.767241e-01     5.596826e-01     5.424954e-01     5.252038e-01     5.078495e-01     4.904742e-01     4.731198e-01     4.558282e-01     4.386410e-01     4.215996e-01     4.047450e-01     3.881179e-01     3.717583e-01     3.557057e-01     3.399986e-01     3.246750e-01     3.097717e-01     2.953247e-01     2.813688e-01     2.679375e-01     2.550632e-01     2.427771e-01     2.311085e-01     2.200858e-01     2.097353e-01     2.000822e-01     1.911495e-01     1.829588e-01     1.755299e-01     1.688807e-01     1.630272e-01     1.579834e-01     1.537615e-01     1.503718e-01     1.478223e-01     1.461192e-01     1.452667e-01     
1.622208e-01     1.630322e-01     1.646531e-01     1.670796e-01     1.703058e-01     1.743240e-01     1.791245e-01     1.846956e-01     1.910241e-01     1.980946e-01     2.058901e-01     2.143919e-01     2.235794e-01     2.334305e-01     2.439215e-01     2.550271e-01     2.667206e-01     2.789738e-01     2.917571e-01     3.050398e-01     3.187899e-01     3.329742e-01     3.475586e-01     3.625079e-01     3.777862e-01     3.933565e-01     4.091815e-01     4.252230e-01     4.414423e-01     4.578004e-01     4.742578e-01     4.907750e-01     5.073120e-01     5.238292e-01     5.402866e-01     5.566447e-01     5.728640e-01     5.889055e-01     6.047305e-01     6.203009e-01     6.355791e-01     6.505285e-01     6.651129e-01     6.792972e-01     6.930472e-01     7.063299e-01     7.191133e-01     7.313664e-01     7.430599e-01     7.541655e-01     7.646565e-01     7.745076e-01     7.836952e-01     7.921969e-01     7.999924e-01     8.070629e-01     8.133914e-01     8.189626e-01     8.237630e-01     8.277812e-01     8.310074e-01     8.334339e-01     8.350548e-01     8.358663e-01     8.358663e-01     8.350548e-01     8.334339e-01     8.310074e-01     8.277812e-01     8.237630e-01     8.189626e-01     8.133914e-01     8.070629e-01     7.999924e-01     7.921969e-01     7.836952e-01     7.745076e-01     7.646565e-01     7.541655e-01     7.430599e-01     7.313664e-01     7.191133e-01     7.063299e-01     6.930472e-01     6.792972e-01     6.651129e-01     6.505285e-01     6.355791e-01     6.203009e-01     6.047305e-01     5.889055e-01     5.728640e-01     5.566447e-01     5.402866e-01     5.238292e-01     5.073120e-01     4.907750e-01     4.742578e-01     4.578004e-01     4.414423e-01     4.252230e-01     4.091815e-01     3.933565e-01     3.777862e-01     3.625079e-01     3.475586e-01     3.329742e-01     3.187899e-01     3.050398e-01     2.917571e-01     2.789738e-01     2.667206e-01     2.550271e-01     2.439215e-01     2.334305e-01     2.235794e-01     2.143919e-01     2.058901e-01     1.980946e-01     1.910241e-01     1.846956e-01     1.791245e-01     1.743240e-01     1.703058e-01     1.670796e-01     1.646531e-01     1.630322e-01     1.622208e-01     
1.783640e-01     1.791362e-01     1.806789e-01     1.829883e-01     1.860587e-01     1.898829e-01     1.944516e-01     1.997538e-01     2.057768e-01     2.125059e-01     2.199251e-01     2.280164e-01     2.367604e-01     2.461359e-01     2.561204e-01     2.666899e-01     2.778188e-01     2.894804e-01     3.016466e-01     3.142881e-01     3.273743e-01     3.408738e-01     3.547541e-01     3.689818e-01     3.835224e-01     3.983411e-01     4.134021e-01     4.286691e-01     4.441054e-01     4.596738e-01     4.753367e-01     4.910564e-01     5.067951e-01     5.225149e-01     5.381778e-01     5.537461e-01     5.691824e-01     5.844494e-01     5.995104e-01     6.143291e-01     6.288698e-01     6.430974e-01     6.569777e-01     6.704772e-01     6.835635e-01     6.962049e-01     7.083711e-01     7.200327e-01     7.311616e-01     7.417311e-01     7.517156e-01     7.610912e-01     7.698351e-01     7.779264e-01     7.853456e-01     7.920748e-01     7.980977e-01     8.033999e-01     8.079686e-01     8.117928e-01     8.148633e-01     8.171726e-01     8.187153e-01     8.194875e-01     8.194875e-01     8.187153e-01     8.171726e-01     8.148633e-01     8.117928e-01     8.079686e-01     8.033999e-01     7.980977e-01     7.920748e-01     7.853456e-01     7.779264e-01     7.698351e-01     7.610912e-01     7.517156e-01     7.417311e-01     7.311616e-01     7.200327e-01     7.083711e-01     6.962049e-01     6.835635e-01     6.704772e-01     6.569777e-01     6.430974e-01     6.288698e-01     6.143291e-01     5.995104e-01     5.844494e-01     5.691824e-01     5.537461e-01     5.381778e-01     5.225149e-01     5.067951e-01     4.910564e-01     4.753367e-01     4.596738e-01     4.441054e-01     4.286691e-01     4.134021e-01     3.983411e-01     3.835224e-01     3.689818e-01     3.547541e-01     3.408738e-01     3.273743e-01     3.142881e-01     3.016466e-01     2.894804e-01     2.778188e-01     2.666899e-01     2.561204e-01     2.461359e-01     2.367604e-01     2.280164e-01     2.199251e-01     2.125059e-01     2.057768e-01     1.997538e-01     1.944516e-01     1.898829e-01     1.860587e-01     1.829883e-01     1.806789e-01     1.791362e-01     1.783640e-01     
1.937356e-01     1.944705e-01     1.959387e-01     1.981364e-01     2.010585e-01     2.046980e-01     2.090459e-01     2.140919e-01     2.198239e-01     2.262279e-01     2.332886e-01     2.409889e-01     2.493104e-01     2.582329e-01     2.677350e-01     2.777938e-01     2.883850e-01     2.994832e-01     3.110615e-01     3.230922e-01     3.355461e-01     3.483934e-01     3.616030e-01     3.751432e-01     3.889813e-01     4.030840e-01     4.174173e-01     4.319466e-01     4.466371e-01     4.614532e-01     4.763593e-01     4.913195e-01     5.062978e-01     5.212580e-01     5.361641e-01     5.509802e-01     5.656707e-01     5.802000e-01     5.945333e-01     6.086360e-01     6.224741e-01     6.360143e-01     6.492239e-01     6.620712e-01     6.745251e-01     6.865558e-01     6.981341e-01     7.092323e-01     7.198235e-01     7.298823e-01     7.393844e-01     7.483069e-01     7.566284e-01     7.643287e-01     7.713894e-01     7.777935e-01     7.835254e-01     7.885714e-01     7.929194e-01     7.965588e-01     7.994809e-01     8.016786e-01     8.031468e-01     8.038817e-01     8.038817e-01     8.031468e-01     8.016786e-01     7.994809e-01     7.965588e-01     7.929194e-01     7.885714e-01     7.835254e-01     7.777935e-01     7.713894e-01     7.643287e-01     7.566284e-01     7.483069e-01     7.393844e-01     7.298823e-01     7.198235e-01     7.092323e-01     6.981341e-01     6.865558e-01     6.745251e-01     6.620712e-01     6.492239e-01     6.360143e-01     6.224741e-01     6.086360e-01     5.945333e-01     5.802000e-01     5.656707e-01     5.509802e-01     5.361641e-01     5.212580e-01     5.062978e-01     4.913195e-01     4.763593e-01     4.614532e-01     4.466371e-01     4.319466e-01     4.174173e-01     4.030840e-01     3.889813e-01     3.751432e-01     3.616030e-01     3.483934e-01     3.355461e-01     3.230922e-01     3.110615e-01     2.994832e-01     2.883850e-01     2.777938e-01     2.677350e-01     2.582329e-01     2.493104e-01     2.409889e-01     2.332886e-01     2.262279e-01     2.198239e-01     2.140919e-01     2.090459e-01     2.046980e-01     2.010585e-01     1.981364e-01     1.959387e-01     1.944705e-01     1.937356e-01     
2.083729e-01     2.090724e-01     2.104695e-01     2.125610e-01     2.153417e-01     2.188052e-01     2.229428e-01     2.277448e-01     2.331996e-01     2.392939e-01     2.460131e-01     2.533411e-01     2.612601e-01     2.697511e-01     2.787937e-01     2.883660e-01     2.984450e-01     3.090064e-01     3.200248e-01     3.314737e-01     3.433253e-01     3.555513e-01     3.681221e-01     3.810074e-01     3.941763e-01     4.075969e-01     4.212371e-01     4.350638e-01     4.490438e-01     4.631434e-01     4.773286e-01     4.915653e-01     5.058192e-01     5.200559e-01     5.342411e-01     5.483407e-01     5.623207e-01     5.761474e-01     5.897875e-01     6.032082e-01     6.163771e-01     6.292624e-01     6.418332e-01     6.540592e-01     6.659108e-01     6.773597e-01     6.883781e-01     6.989395e-01     7.090185e-01     7.185908e-01     7.276334e-01     7.361244e-01     7.440434e-01     7.513714e-01     7.580906e-01     7.641849e-01     7.696397e-01     7.744417e-01     7.785793e-01     7.820428e-01     7.848235e-01     7.869150e-01     7.883121e-01     7.890116e-01     7.890116e-01     7.883121e-01     7.869150e-01     7.848235e-01     7.820428e-01     7.785793e-01     7.744417e-01     7.696397e-01     7.641849e-01     7.580906e-01     7.513714e-01     7.440434e-01     7.361244e-01     7.276334e-01     7.185908e-01     7.090185e-01     6.989395e-01     6.883781e-01     6.773597e-01     6.659108e-01     6.540592e-01     6.418332e-01     6.292624e-01     6.163771e-01     6.032082e-01     5.897875e-01     5.761474e-01     5.623207e-01     5.483407e-01     5.342411e-01     5.200559e-01     5.058192e-01     4.915653e-01     4.773286e-01     4.631434e-01     4.490438e-01     4.350638e-01     4.212371e-01     4.075969e-01     3.941763e-01     3.810074e-01     3.681221e-01     3.555513e-01     3.433253e-01     3.314737e-01     3.200248e-01     3.090064e-01     2.984450e-01     2.883660e-01     2.787937e-01     2.697511e-01     2.612601e-01     2.533411e-01     2.460131e-01     2.392939e-01     2.331996e-01     2.277448e-01     2.229428e-01     2.188052e-01     2.153417e-01     2.125610e-01     2.104695e-01     2.090724e-01     2.083729e-01     
