#Final temperature stored in grid format
#Each column in this file corresponds to column of actual grid, as does each row
1.932040e-02     2.006142e-02     2.154233e-02     2.376084e-02     2.671354e-02     3.039585e-02     3.480212e-02     3.992554e-02     4.575822e-02     5.229116e-02     5.951429e-02     6.741646e-02     7.598551e-02     8.520820e-02     9.507033e-02     1.055567e-01     1.166511e-01     1.283365e-01     1.405948e-01     1.534071e-01     1.667537e-01     1.806140e-01     1.949666e-01     2.097894e-01     2.250595e-01     2.407535e-01     2.568470e-01     2.733153e-01     2.901330e-01     3.072742e-01     3.247123e-01     3.424207e-01     3.603718e-01     3.785381e-01     3.968915e-01     4.154038e-01     4.340463e-01     4.527904e-01     4.716072e-01     4.904676e-01     5.093425e-01     5.282029e-01     5.470197e-01     5.657638e-01     5.844063e-01     6.029186e-01     6.212720e-01     6.394383e-01     6.573894e-01     6.750977e-01     6.925359e-01     7.096771e-01     7.264948e-01     7.429631e-01     7.590566e-01     7.747505e-01     7.900207e-01     8.048435e-01     8.191961e-01     8.330564e-01     8.464030e-01     8.592153e-01     8.714736e-01     8.831590e-01     8.942534e-01     9.047397e-01     9.146019e-01     9.238246e-01     9.323936e-01     9.402958e-01     9.475189e-01     9.540519e-01     9.598845e-01     9.650080e-01     9.694142e-01     9.730965e-01     9.760492e-01     9.782678e-01     9.797487e-01     9.804897e-01     9.804897e-01     9.797487e-01     9.782678e-01     9.760492e-01     9.730965e-01     9.694142e-01     9.650080e-01     9.598845e-01     9.540519e-01     9.475189e-01     9.402958e-01     9.323936e-01     9.238246e-01     9.146019e-01     9.047397e-01     8.942534e-01     8.831590e-01     8.714736e-01     8.592153e-01     8.464030e-01     8.330564e-01     8.191961e-01     8.048435e-01     7.900207e-01     7.747505e-01     7.590566e-01     7.429631e-01     7.264948e-01     7.096771e-01     6.925359e-01     6.750977e-01     6.573894e-01     6.394383e-01     6.212720e-01     6.029186e-01     5.844063e-01     5.657638e-01     5.470197e-01     5.282029e-01     5.093425e-01     4.904676e-01     4.716072e-01     4.527904e-01     4.340463e-01     4.154038e-01     3.968915e-01     3.785381e-01     3.603718e-01     3.424207e-01     3.247123e-01     3.072742e-01     2.901330e-01     2.733153e-01     2.568470e-01     2.407535e-01     2.250595e-01     2.097894e-01     1.949666e-01     1.806140e-01     1.667537e-01     1.534071e-01     1.405948e-01     1.283365e-01     1.166511e-01     1.055567e-01     9.507033e-02     8.520820e-02     7.598551e-02     6.741646e-02     5.951429e-02     5.229116e-02     4.575822e-02     3.992554e-02     3.480212e-02     3.039585e-02     2.671354e-02     2.376084e-02     2.154233e-02     2.006142e-02     1.932040e-02     
3.780342e-02     3.851580e-02     3.993946e-02     4.207221e-02     4.491076e-02     4.845073e-02     5.268667e-02     5.761204e-02     6.321924e-02     6.949963e-02     7.644354e-02     8.404024e-02     9.227803e-02     1.011442e-01     1.106251e-01     1.207061e-01     1.313716e-01     1.426053e-01     1.543897e-01     1.667067e-01     1.795374e-01     1.928619e-01     2.066597e-01     2.209095e-01     2.355893e-01     2.506766e-01     2.661480e-01     2.819797e-01     2.981473e-01     3.146258e-01     3.313898e-01     3.484136e-01     3.656708e-01     3.831348e-01     4.007788e-01     4.185754e-01     4.364973e-01     4.545168e-01     4.726062e-01     4.907375e-01     5.088828e-01     5.270141e-01     5.451034e-01     5.631229e-01     5.810448e-01     5.988415e-01     6.164854e-01     6.339494e-01     6.512066e-01     6.682304e-01     6.849945e-01     7.014730e-01     7.176406e-01     7.334723e-01     7.489437e-01     7.640309e-01     7.787108e-01     7.929606e-01     8.067584e-01     8.200829e-01     8.329135e-01     8.452306e-01     8.570150e-01     8.682486e-01     8.789142e-01     8.889951e-01     8.984760e-01     9.073422e-01     9.155800e-01     9.231767e-01     9.301206e-01     9.364010e-01     9.420082e-01     9.469336e-01     9.511695e-01     9.547095e-01     9.575480e-01     9.596808e-01     9.611044e-01     9.618168e-01     9.618168e-01     9.611044e-01     9.596808e-01     9.575480e-01     9.547095e-01     9.511695e-01     9.469336e-01     9.420082e-01     9.364010e-01     9.301206e-01     9.231767e-01     9.155800e-01     9.073422e-01     8.984760e-01     8.889951e-01     8.789142e-01     8.682486e-01     8.570150e-01     8.452306e-01     8.329135e-01     8.200829e-01     8.067584e-01     7.929606e-01     7.787108e-01     7.640309e-01     7.489437e-01     7.334723e-01     7.176406e-01     7.014730e-01     6.849945e-01     6.682304e-01     6.512066e-01     6.339494e-01     6.164854e-01     5.988415e-01     5.810448e-01     5.631229e-01     5.451034e-01     5.270141e-01     5.088828e-01     4.907375e-01     4.726062e-01     4.545168e-01     4.364973e-01     4.185754e-01     4.007788e-01     3.831348e-01     3.656708e-01     3.484136e-01     3.313898e-01     3.146258e-01     2.981473e-01     2.819797e-01     2.661480e-01     2.506766e-01     2.355893e-01     2.209095e-01     2.066597e-01     1.928619e-01     1.795374e-01     1.667067e-01     1.543897e-01     1.426053e-01     1.313716e-01     1.207061e-01     1.106251e-01     1.011442e-01     9.227803e-02     8.404024e-02     7.644354e-02     6.949963e-02     6.321924e-02     5.761204e-02     5.268667e-02     4.845073e-02     4.491076e-02     4.207221e-02     3.993946e-02     3.851580e-02     3.780342e-02     
5.557414e-02     5.625897e-02     5.762758e-02     5.967786e-02     6.240664e-02     6.580972e-02     6.988186e-02     7.461676e-02     8.000714e-02     8.604467e-02     9.272006e-02     1.000230e-01     1.079422e-01     1.164656e-01     1.255798e-01     1.352710e-01     1.455241e-01     1.563233e-01     1.676521e-01     1.794928e-01     1.918273e-01     2.046366e-01     2.179008e-01     2.315996e-01     2.457118e-01     2.602156e-01     2.750887e-01     2.903082e-01     3.058506e-01     3.216919e-01     3.378077e-01     3.541732e-01     3.707630e-01     3.875518e-01     4.045134e-01     4.216219e-01     4.388507e-01     4.561734e-01     4.735633e-01     4.909935e-01     5.084371e-01     5.258673e-01     5.432571e-01     5.605798e-01     5.778087e-01     5.949171e-01     6.118788e-01     6.286675e-01     6.452574e-01     6.616228e-01     6.777386e-01     6.935799e-01     7.091223e-01     7.243418e-01     7.392149e-01     7.537188e-01     7.678310e-01     7.815297e-01     7.947940e-01     8.076032e-01     8.199377e-01     8.317785e-01     8.431072e-01     8.539064e-01     8.641595e-01     8.738507e-01     8.829650e-01     8.914883e-01     8.994075e-01     9.067105e-01     9.133859e-01     9.194234e-01     9.248138e-01     9.295487e-01     9.336208e-01     9.370239e-01     9.397527e-01     9.418030e-01     9.431716e-01     9.438564e-01     9.438564e-01     9.431716e-01     9.418030e-01     9.397527e-01     9.370239e-01     9.336208e-01     9.295487e-01     9.248138e-01     9.194234e-01     9.133859e-01     9.067105e-01     8.994075e-01     8.914883e-01     8.829650e-01     8.738507e-01     8.641595e-01     8.539064e-01     8.431072e-01     8.317785e-01     8.199377e-01     8.076032e-01     7.947940e-01     7.815297e-01     7.678310e-01     7.537188e-01     7.392149e-01     7.243418e-01     7.091223e-01     6.935799e-01     6.777386e-01     6.616228e-01     6.452574e-01     6.286675e-01     6.118788e-01     5.949171e-01     5.778087e-01     5.605798e-01     5.432571e-01     5.258673e-01     5.084371e-01     4.909935e-01     4.735633e-01     4.561734e-01     4.388507e-01     4.216219e-01     4.045134e-01     3.875518e-01     3.707630e-01     3.541732e-01     3.378077e-01     3.216919e-01     3.058506e-01     2.903082e-01     2.750887e-01     2.602156e-01     2.457118e-01     2.315996e-01     2.179008e-01     2.046366e-01     1.918273e-01     1.794928e-01     1.676521e-01     1.563233e-01     1.455241e-01     1.352710e-01     1.255798e-01     1.164656e-01     1.079422e-01     1.000230e-01     9.272006e-02     8.604467e-02     8.000714e-02     7.461676e-02     6.988186e-02     6.580972e-02     6.240664e-02     5.967786e-02     5.762758e-02     5.625897e-02     5.557414e-02     
7.266013e-02     7.331847e-02     7.463414e-02     7.660511e-02     7.922833e-02     8.249977e-02     8.641438e-02     9.096613e-02     9.614799e-02     1.019520e-01     1.083691e-01     1.153896e-01     1.230025e-01     1.311961e-01     1.399578e-01     1.492741e-01     1.591305e-01     1.695120e-01     1.804025e-01     1.917852e-01     2.036426e-01     2.159564e-01     2.287075e-01     2.418764e-01     2.554426e-01     2.693854e-01     2.836832e-01     2.983140e-01     3.132551e-01     3.284837e-01     3.439761e-01     3.597084e-01     3.756566e-01     3.917958e-01     4.081014e-01     4.245480e-01     4.411104e-01     4.577630e-01     4.744802e-01     4.912361e-01     5.080050e-01     5.247609e-01     5.414780e-01     5.581307e-01     5.746930e-01     5.911397e-01     6.074452e-01     6.235845e-01     6.395326e-01     6.552650e-01     6.707574e-01     6.859859e-01     7.009271e-01     7.155578e-01     7.298556e-01     7.437984e-01     7.573647e-01     7.705336e-01     7.832847e-01     7.955984e-01     8.074558e-01     8.188385e-01     8.297290e-01     8.401105e-01     8.499670e-01     8.592833e-01     8.680450e-01     8.762386e-01     8.838515e-01     8.908719e-01     8.972891e-01     9.030931e-01     9.082749e-01     9.128267e-01     9.167413e-01     9.200127e-01     9.226360e-01     9.246069e-01     9.259226e-01     9.265809e-01     9.265809e-01     9.259226e-01     9.246069e-01     9.226360e-01     9.200127e-01     9.167413e-01     9.128267e-01     9.082749e-01     9.030931e-01     8.972891e-01     8.908719e-01     8.838515e-01     8.762386e-01     8.680450e-01     8.592833e-01     8.499670e-01     8.401105e-01     8.297290e-01     8.188385e-01     8.074558e-01     7.955984e-01     7.832847e-01     7.705336e-01     7.573647e-01     7.437984e-01     7.298556e-01     7.155578e-01     7.009271e-01     6.859859e-01     6.707574e-01     6.552650e-01     6.395326e-01     6.235845e-01     6.074452e-01     5.911397e-01     5.746930e-01     5.581307e-01     5.414780e-01     5.247609e-01     5.080050e-01     4.912361e-01     4.744802e-01     4.577630e-01     4.411104e-01     4.245480e-01     4.081014e-01     3.917958e-01     3.756566e-01     3.597084e-01     3.439761e-01     3.284837e-01     3.132551e-01     2.983140e-01     2.836832e-01     2.693854e-01     2.554426e-01     2.418764e-01     2.287075e-01     2.159564e-01     2.036426e-01     1.917852e-01     1.804025e-01     1.695120e-01     1.591305e-01     1.492741e-01     1.399578e-01     1.311961e-01     1.230025e-01     1.153896e-01     1.083691e-01     1.019520e-01     9.614799e-02     9.096613e-02     8.641438e-02     8.249977e-02     7.922833e-02     7.660511e-02     7.463414e-02     7.331847e-02     7.266013e-02     
8.908792e-02     8.972079e-02     9.098554e-02     9.288024e-02     9.540195e-02     9.854679e-02     1.023099e-01     1.066855e-01     1.116669e-01     1.172462e-01     1.234151e-01     1.301638e-01     1.374821e-01     1.453587e-01     1.537813e-01     1.627371e-01     1.722121e-01     1.821919e-01     1.926609e-01     2.036032e-01     2.150017e-01     2.268389e-01     2.390966e-01     2.517559e-01     2.647972e-01     2.782004e-01     2.919449e-01     3.060095e-01     3.203725e-01     3.350117e-01     3.499045e-01     3.650281e-01     3.803591e-01     3.958738e-01     4.115484e-01     4.273585e-01     4.432800e-01     4.592882e-01     4.753585e-01     4.914660e-01     5.075859e-01     5.236934e-01     5.397636e-01     5.557718e-01     5.716933e-01     5.875035e-01     6.031781e-01     6.186928e-01     6.340237e-01     6.491473e-01     6.640402e-01     6.786794e-01     6.930424e-01     7.071070e-01     7.208515e-01     7.342547e-01     7.472960e-01     7.599552e-01     7.722129e-01     7.840502e-01     7.954487e-01     8.063909e-01     8.168600e-01     8.268397e-01     8.363148e-01     8.452705e-01     8.536932e-01     8.615697e-01     8.688880e-01     8.756368e-01     8.818056e-01     8.873850e-01     8.923663e-01     8.967419e-01     9.005051e-01     9.036499e-01     9.061716e-01     9.080663e-01     9.093311e-01     9.099639e-01     9.099639e-01     9.093311e-01     9.080663e-01     9.061716e-01     9.036499e-01     9.005051e-01     8.967419e-01     8.923663e-01     8.873850e-01     8.818056e-01     8.756368e-01     8.688880e-01     8.615697e-01     8.536932e-01     8.452705e-01     8.363148e-01     8.268397e-01     8.168600e-01     8.063909e-01     7.954487e-01     7.840502e-01     7.722129e-01     7.599552e-01     7.472960e-01     7.342547e-01     7.208515e-01     7.071070e-01     6.930424e-01     6.786794e-01     6.640402e-01     6.491473e-01     6.340237e-01     6.186928e-01     6.031781e-01     5.875035e-01     5.716933e-01     5.557718e-01     5.397636e-01     5.236934e-01     5.075859e-01     4.914660e-01     4.753585e-01     4.592882e-01     4.432800e-01     4.273585e-01     4.115484e-01     3.958738e-01     3.803591e-01     3.650281e-01     3.499045e-01     3.350117e-01     3.203725e-01     3.060095e-01     2.919449e-01     2.782004e-01     2.647972e-01     2.517559e-01     2.390966e-01     2.268389e-01     2.150017e-01     2.036032e-01     1.926609e-01     1.821919e-01     1.722121e-01     1.627371e-01     1.537813e-01     1.453587e-01     1.374821e-01     1.301638e-01     1.234151e-01     1.172462e-01     1.116669e-01     1.066855e-01     1.023099e-01     9.854679e-02     9.540195e-02     9.288024e-02     9.098554e-02     8.972079e-02     8.908792e-02     
1.048830e-01     1.054914e-01     1.067072e-01     1.085285e-01     1.109526e-01     1.139757e-01     1.175932e-01     1.217994e-01     1.265879e-01     1.319512e-01     1.378813e-01     1.443688e-01     1.514037e-01     1.589753e-01     1.670719e-01     1.756810e-01     1.847892e-01     1.943826e-01     2.044464e-01     2.149650e-01     2.259222e-01     2.373012e-01     2.490843e-01     2.612535e-01     2.737899e-01     2.866743e-01     2.998867e-01     3.134068e-01     3.272137e-01     3.412862e-01     3.556025e-01     3.701406e-01     3.848781e-01     3.997921e-01     4.148599e-01     4.300580e-01     4.453631e-01     4.607515e-01     4.761997e-01     4.916836e-01     5.071795e-01     5.226634e-01     5.381115e-01     5.534999e-01     5.688050e-01     5.840032e-01     5.990709e-01     6.139850e-01     6.287224e-01     6.432605e-01     6.575768e-01     6.716493e-01     6.854562e-01     6.989763e-01     7.121887e-01     7.250731e-01     7.376095e-01     7.497787e-01     7.615618e-01     7.729408e-01     7.838980e-01     7.944167e-01     8.044804e-01     8.140738e-01     8.231821e-01     8.317911e-01     8.398877e-01     8.474593e-01     8.544943e-01     8.609818e-01     8.669118e-01     8.722752e-01     8.770637e-01     8.812699e-01     8.848873e-01     8.879104e-01     8.903345e-01     8.921558e-01     8.933716e-01     8.939800e-01     8.939800e-01     8.933716e-01     8.921558e-01     8.903345e-01     8.879104e-01     8.848873e-01     8.812699e-01     8.770637e-01     8.722752e-01     8.669118e-01     8.609818e-01     8.544943e-01     8.474593e-01     8.398877e-01     8.317911e-01     8.231821e-01     8.140738e-01     8.044804e-01     7.944167e-01     7.838980e-01     7.729408e-01     7.615618e-01     7.497787e-01     7.376095e-01     7.250731e-01     7.121887e-01     6.989763e-01     6.854562e-01     6.716493e-01     6.575768e-01     6.432605e-01     6.287224e-01     6.139850e-01     5.990709e-01     5.840032e-01     5.688050e-01     5.534999e-01     5.381115e-01     5.226634e-01     5.071795e-01     4.916836e-01     4.761997e-01     4.607515e-01     4.453631e-01     4.300580e-01     4.148599e-01     3.997921e-01     3.848781e-01     3.701406e-01     3.556025e-01     3.412862e-01     3.272137e-01     3.134068e-01     2.998867e-01     2.866743e-01     2.737899e-01     2.612535e-01     2.490843e-01     2.373012e-01     2.259222e-01     2.149650e-01     2.044464e-01     1.943826e-01     1.847892e-01     1.756810e-01     1.670719e-01     1.589753e-01     1.514037e-01     1.443688e-01     1.378813e-01     1.319512e-01     1.265879e-01     1.217994e-01     1.175932e-01     1.139757e-01     1.109526e-01     1.085285e-01     1.067072e-01     1.054914e-01     1.048830e-01     
1.200700e-01     1.206548e-01     1.218235e-01     1.235743e-01     1.259045e-01     1.288105e-01     1.322878e-01     1.363311e-01     1.409342e-01     1.460898e-01     1.517902e-01     1.580264e-01     1.647889e-01     1.720673e-01     1.798503e-01     1.881259e-01     1.968813e-01     2.061032e-01     2.157772e-01     2.258884e-01     2.364212e-01     2.473595e-01     2.586863e-01     2.703841e-01     2.824350e-01     2.948203e-01     3.075210e-01     3.205175e-01     3.337896e-01     3.473171e-01     3.610789e-01     3.750539e-01     3.892206e-01     4.035570e-01     4.180412e-01     4.326507e-01     4.473630e-01     4.621554e-01     4.770052e-01     4.918895e-01     5.067852e-01     5.216694e-01     5.365192e-01     5.513116e-01     5.660240e-01     5.806334e-01     5.951176e-01     6.094540e-01     6.236207e-01     6.375957e-01     6.513576e-01     6.648850e-01     6.781572e-01     6.911536e-01     7.038543e-01     7.162396e-01     7.282905e-01     7.399883e-01     7.513151e-01     7.622534e-01     7.727862e-01     7.828975e-01     7.925714e-01     8.017933e-01     8.105488e-01     8.188244e-01     8.266074e-01     8.338857e-01     8.406482e-01     8.468845e-01     8.525848e-01     8.577405e-01     8.623435e-01     8.663868e-01     8.698641e-01     8.727701e-01     8.751003e-01     8.768511e-01     8.780198e-01     8.786046e-01     8.786046e-01     8.780198e-01     8.768511e-01     8.751003e-01     8.727701e-01     8.698641e-01     8.663868e-01     8.623435e-01     8.577405e-01     8.525848e-01     8.468845e-01     8.406482e-01     8.338857e-01     8.266074e-01     8.188244e-01     8.105488e-01     8.017933e-01     7.925714e-01     7.828975e-01     7.727862e-01     7.622534e-01     7.513151e-01     7.399883e-01     7.282905e-01     7.162396e-01     7.038543e-01     6.911536e-01     6.781572e-01     6.648850e-01     6.513576e-01     6.375957e-01     6.236207e-01     6.094540e-01     5.951176e-01     5.806334e-01     5.660240e-01     5.513116e-01     5.365192e-01     5.216694e-01     5.067852e-01     4.918895e-01     4.770052e-01     4.621554e-01     4.473630e-01     4.326507e-01     4.180412e-01     4.035570e-01     3.892206e-01     3.750539e-01     3.610789e-01     3.473171e-01     3.337896e-01     3.205175e-01     3.075210e-01     2.948203e-01     2.824350e-01     2.703841e-01     2.586863e-01     2.473595e-01     2.364212e-01     2.258884e-01     2.157772e-01     2.061032e-01     1.968813e-01     1.881259e-01     1.798503e-01     1.720673e-01     1.647889e-01     1.580264e-01     1.517902e-01     1.460898e-01     1.409342e-01     1.363311e-01     1.322878e-01     1.288105e-01     1.259045e-01     1.235743e-01     1.218235e-01     1.206548e-01     1.200700e-01     
1.346724e-01     1.352345e-01     1.363580e-01     1.380409e-01     1.402808e-01     1.430742e-01     1.464168e-01     1.503034e-01     1.547281e-01     1.596840e-01     1.651634e-01     1.711580e-01     1.776585e-01     1.846548e-01     1.921362e-01     2.000912e-01     2.085074e-01     2.173719e-01     2.266710e-01     2.363904e-01     2.465151e-01     2.570295e-01     2.679174e-01     2.791620e-01     2.907459e-01     3.026513e-01     3.148598e-01     3.273527e-01     3.401106e-01     3.531138e-01     3.663424e-01     3.797759e-01     3.933936e-01     4.071745e-01     4.210974e-01     4.351408e-01     4.492830e-01     4.635023e-01     4.777766e-01     4.920841e-01     5.064026e-01     5.207101e-01     5.349845e-01     5.492037e-01     5.633459e-01     5.773893e-01     5.913122e-01     6.050931e-01     6.187108e-01     6.321443e-01     6.453729e-01     6.583762e-01     6.711341e-01     6.836269e-01     6.958354e-01     7.077408e-01     7.193248e-01     7.305693e-01     7.414572e-01     7.519716e-01     7.620963e-01     7.718157e-01     7.811149e-01     7.899794e-01     7.983956e-01     8.063505e-01     8.138319e-01     8.208282e-01     8.273287e-01     8.333233e-01     8.388028e-01     8.437586e-01     8.481833e-01     8.520699e-01     8.554125e-01     8.582059e-01     8.604458e-01     8.621288e-01     8.632522e-01     8.638143e-01     8.638143e-01     8.632522e-01     8.621288e-01     8.604458e-01     8.582059e-01     8.554125e-01     8.520699e-01     8.481833e-01     8.437586e-01     8.388028e-01     8.333233e-01     8.273287e-01     8.208282e-01     8.138319e-01     8.063505e-01     7.983956e-01     7.899794e-01     7.811149e-01     7.718157e-01     7.620963e-01     7.519716e-01     7.414572e-01     7.305693e-01     7.193248e-01     7.077408e-01     6.958354e-01     6.836269e-01     6.711341e-01     6.583762e-01     6.453729e-01     6.321443e-01     6.187108e-01     6.050931e-01     5.913122e-01     5.773893e-01     5.633459e-01     5.492037e-01     5.349845e-01     5.207101e-01     5.064026e-01     4.920841e-01     4.777766e-01     4.635023e-01     4.492830e-01     4.351408e-01     4.210974e-01     4.071745e-01     3.933936e-01     3.797759e-01     3.663424e-01     3.531138e-01     3.401106e-01     3.273527e-01     3.148598e-01     3.026513e-01     2.907459e-01     2.791620e-01     2.679174e-01     2.570295e-01     2.465151e-01     2.363904e-01     2.266710e-01     2.173719e-01     2.085074e-01     2.000912e-01     1.921362e-01     1.846548e-01     1.776585e-01     1.711580e-01     1.651634e-01     1.596840e-01     1.547281e-01     1.503034e-01     1.464168e-01     1.430742e-01     1.402808e-01     1.380409e-01     1.363580e-01     1.352345e-01     1.346724e-01     
1.487130e-01     1.492533e-01     1.503332e-01     1.519509e-01     1.541039e-01     1.567891e-01     1.600020e-01     1.637380e-01     1.679911e-01     1.727549e-01     1.780219e-01     1.837841e-01     1.900325e-01     1.967576e-01     2.039489e-01     2.115955e-01     2.196854e-01     2.282062e-01     2.371448e-01     2.464874e-01     2.562196e-01     2.663264e-01     2.767921e-01     2.876007e-01     2.987356e-01     3.101794e-01     3.219146e-01     3.339231e-01     3.461864e-01     3.586855e-01     3.714012e-01     3.843139e-01     3.974037e-01     4.106503e-01     4.240334e-01     4.375324e-01     4.511263e-01     4.647943e-01     4.785152e-01     4.922680e-01     5.060314e-01     5.197842e-01     5.335051e-01     5.471731e-01     5.607671e-01     5.742660e-01     5.876491e-01     6.008957e-01     6.139855e-01     6.268982e-01     6.396139e-01     6.521130e-01     6.643763e-01     6.763848e-01     6.881200e-01     6.995639e-01     7.106987e-01     7.215073e-01     7.319731e-01     7.420798e-01     7.518120e-01     7.611546e-01     7.700932e-01     7.786140e-01     7.867040e-01     7.943505e-01     8.015418e-01     8.082669e-01     8.145154e-01     8.202775e-01     8.255446e-01     8.303083e-01     8.345614e-01     8.382974e-01     8.415104e-01     8.441955e-01     8.463485e-01     8.479663e-01     8.490461e-01     8.495865e-01     8.495865e-01     8.490461e-01     8.479663e-01     8.463485e-01     8.441955e-01     8.415104e-01     8.382974e-01     8.345614e-01     8.303083e-01     8.255446e-01     8.202775e-01     8.145154e-01     8.082669e-01     8.015418e-01     7.943505e-01     7.867040e-01     7.786140e-01     7.700932e-01     7.611546e-01     7.518120e-01     7.420798e-01     7.319731e-01     7.215073e-01     7.106987e-01     6.995639e-01     6.881200e-01     6.763848e-01     6.643763e-01     6.521130e-01     6.396139e-01     6.268982e-01     6.139855e-01     6.008957e-01     5.876491e-01     5.742660e-01     5.607671e-01     5.471731e-01     5.335051e-01     5.197842e-01     5.060314e-01     4.922680e-01     4.785152e-01     4.647943e-01     4.511263e-01     4.375324e-01     4.240334e-01     4.106503e-01     3.974037e-01     3.843139e-01     3.714012e-01     3.586855e-01     3.461864e-01     3.339231e-01     3.219146e-01     3.101794e-01     2.987356e-01     2.876007e-01     2.767921e-01     2.663264e-01     2.562196e-01     2.464874e-01     2.371448e-01     2.282062e-01     2.196854e-01     2.115955e-01     2.039489e-01     1.967576e-01     1.900325e-01     1.837841e-01     1.780219e-01     1.727549e-01     1.679911e-01     1.637380e-01     1.600020e-01     1.567891e-01     1.541039e-01     1.519509e-01     1.503332e-01     1.492533e-01     1.487130e-01     
1.622135e-01     1.627329e-01     1.637708e-01     1.653258e-01     1.673954e-01     1.699763e-01     1.730647e-01     1.766557e-01     1.807438e-01     1.853228e-01     1.903855e-01     1.959241e-01     2.019302e-01     2.083944e-01     2.153068e-01     2.226567e-01     2.304328e-01     2.386231e-01     2.472150e-01     2.561952e-01     2.655498e-01     2.752645e-01     2.853243e-01     2.957137e-01     3.064165e-01     3.174165e-01     3.286964e-01     3.402391e-01     3.520267e-01     3.640410e-01     3.762634e-01     3.886752e-01     4.012572e-01     4.139900e-01     4.268539e-01     4.398292e-01     4.528958e-01     4.660336e-01     4.792223e-01     4.924416e-01     5.056711e-01     5.188904e-01     5.320791e-01     5.452169e-01     5.582835e-01     5.712588e-01     5.841228e-01     5.968556e-01     6.094375e-01     6.218493e-01     6.340718e-01     6.460861e-01     6.578736e-01     6.694163e-01     6.806963e-01     6.916962e-01     7.023991e-01     7.127884e-01     7.228482e-01     7.325629e-01     7.419176e-01     7.508978e-01     7.594896e-01     7.676799e-01     7.754560e-01     7.828060e-01     7.897183e-01     7.961826e-01     8.021886e-01     8.077273e-01     8.127900e-01     8.173689e-01     8.214571e-01     8.250481e-01     8.281364e-01     8.307174e-01     8.327869e-01     8.343419e-01     8.353799e-01     8.358993e-01     8.358993e-01     8.353799e-01     8.343419e-01     8.327869e-01     8.307174e-01     8.281364e-01     8.250481e-01     8.214571e-01     8.173689e-01     8.127900e-01     8.077273e-01     8.021886e-01     7.961826e-01     7.897183e-01     7.828060e-01     7.754560e-01     7.676799e-01     7.594896e-01     7.508978e-01     7.419176e-01     7.325629e-01     7.228482e-01     7.127884e-01     7.023991e-01     6.916962e-01     6.806963e-01     6.694163e-01     6.578736e-01     6.460861e-01     6.340718e-01     6.218493e-01     6.094375e-01     5.968556e-01     5.841228e-01     5.712588e-01     5.582835e-01     5.452169e-01     5.320791e-01     5.188904e-01     5.056711e-01     4.924416e-01     4.792223e-01     4.660336e-01     4.528958e-01     4.398292e-01     4.268539e-01     4.139900e-01     4.012572e-01     3.886752e-01     3.762634e-01     3.640410e-01     3.520267e-01     3.402391e-01     3.286964e-01     3.174165e-01     3.064165e-01     2.957137e-01     2.853243e-01     2.752645e-01     2.655498e-01     2.561952e-01     2.472150e-01     2.386231e-01     2.304328e-01     2.226567e-01     2.153068e-01     2.083944e-01     2.019302e-01     1.959241e-01     1.903855e-01     1.853228e-01     1.807438e-01     1.766557e-01     1.730647e-01     1.699763e-01     1.673954e-01     1.653258e-01     1.637708e-01     1.627329e-01     1.622135e-01     
