#Final temperature stored in grid format
#Each column in this file corresponds to column of actual grid, as does each row
2.778917e-01     4.054620e-01     5.858736e-01     7.134439e-01     7.134439e-01     5.858736e-01     4.054620e-01     2.778917e-01     
3.906755e-01     4.499469e-01     5.337694e-01     5.930408e-01     5.930408e-01     5.337694e-01     4.499469e-01     3.906755e-01     
4.451698e-01     4.708628e-01     5.071982e-01     5.328913e-01     5.328913e-01     5.071982e-01     4.708628e-01     4.451698e-01     
4.752941e-01     4.824594e-01     4.925926e-01     4.997578e-01     4.997578e-01     4.925926e-01     4.824594e-01     4.752941e-01     
4.997578e-01     4.925926e-01     4.824594e-01     4.752941e-01     4.752941e-01     4.824594e-01     4.925926e-01     4.997578e-01     
5.328913e-01     5.071982e-01     4.708628e-01     4.451698e-01     4.451698e-01     4.708628e-01     5.071982e-01     5.328913e-01     
5.930408e-01     5.337694e-01     4.499469e-01     3.906755e-01     3.906755e-01     4.499469e-01     5.337694e-01     5.930408e-01     
7.134439e-01     5.858736e-01     4.054620e-01     2.778917e-01     2.778917e-01     4.054620e-01     5.858736e-01     7.134439e-01     
