#Final temperature stored in grid format
#Each column in this file corresponds to column of actual grid, as does each row
4.153215e-01     4.174019e-01     4.215113e-01     4.275487e-01     4.353653e-01     4.447688e-01     4.555275e-01     4.673765e-01     4.800241e-01     4.931588e-01     5.064573e-01     5.195920e-01     5.322396e-01     5.440886e-01     5.548473e-01     5.642507e-01     5.720674e-01     5.781048e-01     5.822142e-01     5.842946e-01     5.842946e-01     5.822142e-01     5.781048e-01     5.720674e-01     5.642508e-01     5.548474e-01     5.440887e-01     5.322397e-01     5.195922e-01     5.064574e-01     4.931590e-01     4.800243e-01     4.673767e-01     4.555277e-01     4.447690e-01     4.353656e-01     4.275490e-01     4.215116e-01     4.174022e-01     4.153219e-01     
4.289928e-01     4.307362e-01     4.341801e-01     4.392397e-01     4.457903e-01     4.536707e-01     4.626869e-01     4.726168e-01     4.832160e-01     4.942234e-01     5.053680e-01     5.163754e-01     5.269746e-01     5.369045e-01     5.459207e-01     5.538011e-01     5.603517e-01     5.654113e-01     5.688552e-01     5.705986e-01     5.705986e-01     5.688552e-01     5.654114e-01     5.603518e-01     5.538012e-01     5.459208e-01     5.369046e-01     5.269747e-01     5.163756e-01     5.053682e-01     4.942236e-01     4.832162e-01     4.726171e-01     4.626872e-01     4.536710e-01     4.457906e-01     4.392400e-01     4.341805e-01     4.307366e-01     4.289932e-01     
4.409219e-01     4.423713e-01     4.452344e-01     4.494407e-01     4.548867e-01     4.614382e-01     4.689338e-01     4.771892e-01     4.860009e-01     4.951520e-01     5.044172e-01     5.135683e-01     5.223800e-01     5.306353e-01     5.381310e-01     5.446825e-01     5.501284e-01     5.543347e-01     5.571978e-01     5.586473e-01     5.586473e-01     5.571979e-01     5.543348e-01     5.501285e-01     5.446826e-01     5.381311e-01     5.306355e-01     5.223802e-01     5.135685e-01     5.044174e-01     4.951522e-01     4.860011e-01     4.771894e-01     4.689341e-01     4.614385e-01     4.548870e-01     4.494411e-01     4.452348e-01     4.423717e-01     4.409223e-01     
4.514029e-01     4.525940e-01     4.549469e-01     4.584035e-01     4.628788e-01     4.682627e-01     4.744224e-01     4.812064e-01     4.884477e-01     4.959678e-01     5.035817e-01     5.111019e-01     5.183431e-01     5.251271e-01     5.312869e-01     5.366707e-01     5.411460e-01     5.446027e-01     5.469555e-01     5.481466e-01     5.481466e-01     5.469555e-01     5.446027e-01     5.411461e-01     5.366708e-01     5.312870e-01     5.251273e-01     5.183433e-01     5.111020e-01     5.035819e-01     4.959681e-01     4.884479e-01     4.812067e-01     4.744227e-01     4.682630e-01     4.628792e-01     4.584039e-01     4.549472e-01     4.525944e-01     4.514034e-01     
4.606942e-01     4.616563e-01     4.635568e-01     4.663489e-01     4.699638e-01     4.743126e-01     4.792881e-01     4.847678e-01     4.906169e-01     4.966912e-01     5.028413e-01     5.089157e-01     5.147647e-01     5.202445e-01     5.252200e-01     5.295688e-01     5.331837e-01     5.359758e-01     5.378762e-01     5.388383e-01     5.388383e-01     5.378763e-01     5.359758e-01     5.331838e-01     5.295689e-01     5.252201e-01     5.202446e-01     5.147649e-01     5.089159e-01     5.028415e-01     4.966915e-01     4.906172e-01     4.847681e-01     4.792884e-01     4.743129e-01     4.699642e-01     4.663493e-01     4.635572e-01     4.616567e-01     4.606947e-01     
4.690248e-01     4.697816e-01     4.712765e-01     4.734728e-01     4.763163e-01     4.797371e-01     4.836509e-01     4.879613e-01     4.925622e-01     4.973403e-01     5.021780e-01     5.069562e-01     5.115571e-01     5.158675e-01     5.197813e-01     5.232020e-01     5.260455e-01     5.282418e-01     5.297368e-01     5.304935e-01     5.304936e-01     5.297368e-01     5.282419e-01     5.260456e-01     5.232021e-01     5.197814e-01     5.158676e-01     5.115572e-01     5.069564e-01     5.021782e-01     4.973406e-01     4.925625e-01     4.879616e-01     4.836512e-01     4.797374e-01     4.763167e-01     4.734732e-01     4.712770e-01     4.697820e-01     4.690253e-01     
4.766000e-01     4.771702e-01     4.782964e-01     4.799509e-01     4.820931e-01     4.846701e-01     4.876185e-01     4.908657e-01     4.943317e-01     4.979313e-01     5.015757e-01     5.051753e-01     5.086413e-01     5.118885e-01     5.148369e-01     5.174140e-01     5.195561e-01     5.212106e-01     5.223368e-01     5.229070e-01     5.229070e-01     5.223369e-01     5.212107e-01     5.195562e-01     5.174141e-01     5.148371e-01     5.118887e-01     5.086415e-01     5.051755e-01     5.015759e-01     4.979315e-01     4.943320e-01     4.908660e-01     4.876188e-01     4.846704e-01     4.820934e-01     4.799513e-01     4.782968e-01     4.771706e-01     4.766005e-01     
4.836066e-01     4.840041e-01     4.847893e-01     4.859429e-01     4.874364e-01     4.892331e-01     4.912887e-01     4.935527e-01     4.959692e-01     4.984788e-01     5.010197e-01     5.035294e-01     5.059459e-01     5.082099e-01     5.102655e-01     5.120622e-01     5.135557e-01     5.147093e-01     5.154945e-01     5.158919e-01     5.158920e-01     5.154945e-01     5.147093e-01     5.135558e-01     5.120623e-01     5.102656e-01     5.082100e-01     5.059461e-01     5.035296e-01     5.010200e-01     4.984791e-01     4.959695e-01     4.935530e-01     4.912890e-01     4.892334e-01     4.874368e-01     4.859433e-01     4.847897e-01     4.840046e-01     4.836071e-01     
4.902172e-01     4.904519e-01     4.909154e-01     4.915963e-01     4.924780e-01     4.935386e-01     4.947521e-01     4.960886e-01     4.975151e-01     4.989966e-01     5.004965e-01     5.019780e-01     5.034045e-01     5.047410e-01     5.059545e-01     5.070151e-01     5.078968e-01     5.085777e-01     5.090412e-01     5.092759e-01     5.092759e-01     5.090413e-01     5.085778e-01     5.078968e-01     5.070152e-01     5.059546e-01     5.047412e-01     5.034047e-01     5.019782e-01     5.004968e-01     4.989968e-01     4.975154e-01     4.960889e-01     4.947524e-01     4.935390e-01     4.924784e-01     4.915968e-01     4.909158e-01     4.904523e-01     4.902177e-01     
4.965946e-01     4.966722e-01     4.968255e-01     4.970506e-01     4.973421e-01     4.976928e-01     4.980940e-01     4.985359e-01     4.990075e-01     4.994973e-01     4.999933e-01     5.004831e-01     5.009547e-01     5.013966e-01     5.017978e-01     5.021485e-01     5.024400e-01     5.026651e-01     5.028184e-01     5.028960e-01     5.028960e-01     5.028184e-01     5.026652e-01     5.024401e-01     5.021486e-01     5.017979e-01     5.013968e-01     5.009549e-01     5.004833e-01     4.999935e-01     4.994976e-01     4.990078e-01     4.985362e-01     4.980943e-01     4.976932e-01     4.973425e-01     4.970510e-01     4.968259e-01     4.966727e-01     4.965951e-01     
5.028960e-01     5.028184e-01     5.026652e-01     5.024401e-01     5.021486e-01     5.017979e-01     5.013968e-01     5.009549e-01     5.004833e-01     4.999935e-01     4.994976e-01     4.990078e-01     4.985362e-01     4.980943e-01     4.976932e-01     4.973425e-01     4.970510e-01     4.968259e-01     4.966727e-01     4.965951e-01     4.965951e-01     4.966727e-01     4.968260e-01     4.970511e-01     4.973426e-01     4.976933e-01     4.980945e-01     4.985364e-01     4.990080e-01     4.994978e-01     4.999938e-01     5.004836e-01     5.009552e-01     5.013971e-01     5.017983e-01     5.021490e-01     5.024405e-01     5.026656e-01     5.028189e-01     5.028965e-01     
5.092764e-01     5.090418e-01     5.085783e-01     5.078973e-01     5.070157e-01     5.059551e-01     5.047417e-01     5.034052e-01     5.019787e-01     5.004973e-01     4.989973e-01     4.975159e-01     4.960894e-01     4.947529e-01     4.935395e-01     4.924789e-01     4.915972e-01     4.909163e-01     4.904528e-01     4.902182e-01     4.902182e-01     4.904529e-01     4.909164e-01     4.915973e-01     4.924790e-01     4.935396e-01     4.947531e-01     4.960896e-01     4.975161e-01     4.989976e-01     5.004975e-01     5.019790e-01     5.034055e-01     5.047420e-01     5.059555e-01     5.070161e-01     5.078977e-01     5.085787e-01     5.090422e-01     5.092769e-01     
5.158929e-01     5.154955e-01     5.147103e-01     5.135568e-01     5.120633e-01     5.102666e-01     5.082110e-01     5.059471e-01     5.035305e-01     5.010210e-01     4.984801e-01     4.959705e-01     4.935540e-01     4.912900e-01     4.892344e-01     4.874377e-01     4.859443e-01     4.847907e-01     4.840056e-01     4.836081e-01     4.836081e-01     4.840056e-01     4.847908e-01     4.859443e-01     4.874378e-01     4.892345e-01     4.912902e-01     4.935541e-01     4.959707e-01     4.984803e-01     5.010212e-01     5.035308e-01     5.059474e-01     5.082113e-01     5.102670e-01     5.120637e-01     5.135572e-01     5.147107e-01     5.154959e-01     5.158934e-01     
5.229084e-01     5.223383e-01     5.212121e-01     5.195576e-01     5.174155e-01     5.148385e-01     5.118901e-01     5.086430e-01     5.051769e-01     5.015774e-01     4.979330e-01     4.943335e-01     4.908674e-01     4.876202e-01     4.846719e-01     4.820949e-01     4.799528e-01     4.782982e-01     4.771721e-01     4.766020e-01     4.766020e-01     4.771721e-01     4.782983e-01     4.799528e-01     4.820950e-01     4.846720e-01     4.876204e-01     4.908676e-01     4.943337e-01     4.979332e-01     5.015776e-01     5.051772e-01     5.086433e-01     5.118905e-01     5.148389e-01     5.174159e-01     5.195580e-01     5.212126e-01     5.223388e-01     5.229089e-01     
5.304954e-01     5.297387e-01     5.282438e-01     5.260475e-01     5.232040e-01     5.197833e-01     5.158695e-01     5.115591e-01     5.069582e-01     5.021801e-01     4.973425e-01     4.925644e-01     4.879635e-01     4.836531e-01     4.797393e-01     4.763186e-01     4.734751e-01     4.712788e-01     4.697839e-01     4.690271e-01     4.690272e-01     4.697840e-01     4.712789e-01     4.734752e-01     4.763187e-01     4.797394e-01     4.836532e-01     4.879636e-01     4.925646e-01     4.973427e-01     5.021804e-01     5.069585e-01     5.115594e-01     5.158698e-01     5.197836e-01     5.232044e-01     5.260479e-01     5.282442e-01     5.297391e-01     5.304959e-01     
5.388406e-01     5.378785e-01     5.359781e-01     5.331860e-01     5.295711e-01     5.252224e-01     5.202469e-01     5.147672e-01     5.089181e-01     5.028438e-01     4.966938e-01     4.906194e-01     4.847704e-01     4.792907e-01     4.743152e-01     4.699664e-01     4.663515e-01     4.635595e-01     4.616590e-01     4.606969e-01     4.606970e-01     4.616590e-01     4.635595e-01     4.663516e-01     4.699665e-01     4.743153e-01     4.792908e-01     4.847706e-01     4.906196e-01     4.966940e-01     5.028440e-01     5.089184e-01     5.147675e-01     5.202472e-01     5.252227e-01     5.295715e-01     5.331864e-01     5.359785e-01     5.378790e-01     5.388411e-01     
5.481492e-01     5.469582e-01     5.446054e-01     5.411487e-01     5.366734e-01     5.312896e-01     5.251299e-01     5.183459e-01     5.111047e-01     5.035845e-01     4.959707e-01     4.884506e-01     4.812093e-01     4.744253e-01     4.682656e-01     4.628818e-01     4.584065e-01     4.549499e-01     4.525971e-01     4.514060e-01     4.514060e-01     4.525971e-01     4.549499e-01     4.584066e-01     4.628819e-01     4.682657e-01     4.744255e-01     4.812095e-01     4.884507e-01     4.959709e-01     5.035848e-01     5.111049e-01     5.183461e-01     5.251302e-01     5.312899e-01     5.366738e-01     5.411491e-01     5.446057e-01     5.469586e-01     5.481496e-01     
5.586502e-01     5.572008e-01     5.543377e-01     5.501314e-01     5.446855e-01     5.381341e-01     5.306384e-01     5.223831e-01     5.135714e-01     5.044203e-01     4.951551e-01     4.860041e-01     4.771924e-01     4.689371e-01     4.614414e-01     4.548899e-01     4.494440e-01     4.452377e-01     4.423746e-01     4.409253e-01     4.409253e-01     4.423747e-01     4.452378e-01     4.494441e-01     4.548900e-01     4.614415e-01     4.689372e-01     4.771925e-01     4.860042e-01     4.951553e-01     5.044205e-01     5.135716e-01     5.223833e-01     5.306387e-01     5.381344e-01     5.446858e-01     5.501318e-01     5.543381e-01     5.572012e-01     5.586506e-01     
5.706018e-01     5.688584e-01     5.654145e-01     5.603550e-01     5.538044e-01     5.459240e-01     5.369078e-01     5.269779e-01     5.163787e-01     5.053714e-01     4.942268e-01     4.832194e-01     4.726203e-01     4.626904e-01     4.536742e-01     4.457938e-01     4.392432e-01     4.341836e-01     4.307398e-01     4.289964e-01     4.289964e-01     4.307398e-01     4.341837e-01     4.392432e-01     4.457939e-01     4.536743e-01     4.626905e-01     4.726204e-01     4.832196e-01     4.942270e-01     5.053716e-01     5.163790e-01     5.269781e-01     5.369081e-01     5.459242e-01     5.538047e-01     5.603553e-01     5.654149e-01     5.688587e-01     5.706022e-01     
5.842979e-01     5.822176e-01     5.781081e-01     5.720708e-01     5.642542e-01     5.548507e-01     5.440921e-01     5.322431e-01     5.195955e-01     5.064608e-01     4.931623e-01     4.800276e-01     4.673801e-01     4.555311e-01     4.447724e-01     4.353690e-01     4.275524e-01     4.215150e-01     4.174056e-01     4.153252e-01     4.153252e-01     4.174056e-01     4.215150e-01     4.275524e-01     4.353691e-01     4.447725e-01     4.555312e-01     4.673802e-01     4.800278e-01     4.931625e-01     5.064610e-01     5.195957e-01     5.322433e-01     5.440923e-01     5.548510e-01     5.642544e-01     5.720711e-01     5.781085e-01     5.822179e-01     5.842983e-01     
6.000755e-01     5.976070e-01     5.927308e-01     5.855669e-01     5.762918e-01     5.651339e-01     5.523678e-01     5.383079e-01     5.233005e-01     5.077150e-01     4.919353e-01     4.763498e-01     4.613424e-01     4.472825e-01     4.345164e-01     4.233585e-01     4.140834e-01     4.069195e-01     4.020433e-01     3.995748e-01     3.995748e-01     4.020433e-01     4.069196e-01     4.140834e-01     4.233585e-01     4.345165e-01     4.472826e-01     4.613425e-01     4.763499e-01     4.919354e-01     5.077152e-01     5.233007e-01     5.383081e-01     5.523680e-01     5.651341e-01     5.762921e-01     5.855672e-01     5.927311e-01     5.976073e-01     6.000758e-01     
6.183225e-01     6.154051e-01     6.096421e-01     6.011753e-01     5.902134e-01     5.770261e-01     5.619383e-01     5.453213e-01     5.275845e-01     5.091645e-01     4.905149e-01     4.720949e-01     4.543581e-01     4.377412e-01     4.226533e-01     4.094661e-01     3.985041e-01     3.900374e-01     3.842744e-01     3.813569e-01     3.813569e-01     3.842744e-01     3.900374e-01     3.985042e-01     4.094662e-01     4.226534e-01     4.377413e-01     4.543582e-01     4.720951e-01     4.905151e-01     5.091647e-01     5.275847e-01     5.453215e-01     5.619385e-01     5.770263e-01     5.902136e-01     6.011756e-01     6.096423e-01     6.154054e-01     6.183228e-01     
6.394879e-01     6.360497e-01     6.292579e-01     6.192798e-01     6.063611e-01     5.908198e-01     5.730387e-01     5.534556e-01     5.325526e-01     5.108445e-01     4.888659e-01     4.671578e-01     4.462548e-01     4.266717e-01     4.088906e-01     3.933493e-01     3.804306e-01     3.704525e-01     3.636607e-01     3.602225e-01     3.602225e-01     3.636607e-01     3.704525e-01     3.804306e-01     3.933494e-01     4.088907e-01     4.266718e-01     4.462550e-01     4.671579e-01     4.888660e-01     5.108447e-01     5.325528e-01     5.534558e-01     5.730389e-01     5.908200e-01     6.063613e-01     6.192801e-01     6.292582e-01     6.360500e-01     6.394882e-01     
6.640924e-01     6.600487e-01     6.520610e-01     6.403258e-01     6.251322e-01     6.068542e-01     5.859420e-01     5.629105e-01     5.383267e-01     5.127960e-01     4.869471e-01     4.614164e-01     4.368326e-01     4.138010e-01     3.928888e-01     3.746109e-01     3.594172e-01     3.476821e-01     3.396943e-01     3.356507e-01     3.356507e-01     3.396943e-01     3.476821e-01     3.594173e-01     3.746109e-01     3.928889e-01     4.138011e-01     4.368327e-01     4.614165e-01     4.869472e-01     5.127961e-01     5.383268e-01     5.629106e-01     5.859422e-01     6.068544e-01     6.251324e-01     6.403260e-01     6.520612e-01     6.600490e-01     6.640926e-01     
6.927412e-01     6.879925e-01     6.786121e-01     6.648310e-01     6.469883e-01     6.255236e-01     6.009654e-01     5.739183e-01     5.450483e-01     5.150664e-01     4.847107e-01     4.547288e-01     4.258588e-01     3.988117e-01     3.742535e-01     3.527888e-01     3.349462e-01     3.211650e-01     3.117846e-01     3.070359e-01     3.070359e-01     3.117846e-01     3.211650e-01     3.349462e-01     3.527888e-01     3.742535e-01     3.988118e-01     4.258589e-01     4.547289e-01     4.847108e-01     5.150665e-01     5.450485e-01     5.739184e-01     6.009655e-01     6.255238e-01     6.469885e-01     6.648311e-01     6.786123e-01     6.879927e-01     6.927414e-01     
7.261393e-01     7.205687e-01     7.095647e-01     6.933981e-01     6.724672e-01     6.472872e-01     6.184782e-01     5.867496e-01     5.528826e-01     5.177111e-01     4.821013e-01     4.469298e-01     4.130628e-01     3.813342e-01     3.525252e-01     3.273452e-01     3.064143e-01     2.902477e-01     2.792437e-01     2.736731e-01     2.736731e-01     2.792437e-01     2.902477e-01     3.064143e-01     3.273453e-01     3.525252e-01     3.813342e-01     4.130629e-01     4.469299e-01     4.821014e-01     5.177112e-01     5.528827e-01     5.867497e-01     6.184783e-01     6.472873e-01     6.724673e-01     6.933983e-01     7.095648e-01     7.205689e-01     7.261395e-01     
7.651086e-01     7.585789e-01     7.456802e-01     7.267303e-01     7.021956e-01     6.726803e-01     6.389112e-01     6.017198e-01     5.620218e-01     5.207948e-01     4.790539e-01     4.378269e-01     3.981289e-01     3.609375e-01     3.271684e-01     2.976531e-01     2.731185e-01     2.541685e-01     2.412698e-01     2.347401e-01     2.347401e-01     2.412699e-01     2.541685e-01     2.731185e-01     2.976532e-01     3.271685e-01     3.609376e-01     3.981290e-01     4.378270e-01     4.790540e-01     5.207949e-01     5.620219e-01     6.017199e-01     6.389113e-01     6.726804e-01     7.021957e-01     7.267304e-01     7.456804e-01     7.585790e-01     7.651087e-01     
8.106080e-01     8.029584e-01     7.878475e-01     7.656475e-01     7.369050e-01     7.023276e-01     6.627669e-01     6.191969e-01     5.726905e-01     5.243928e-01     4.754931e-01     4.271954e-01     3.806889e-01     3.371190e-01     2.975582e-01     2.629809e-01     2.342384e-01     2.120383e-01     1.969275e-01     1.892779e-01     1.892779e-01     1.969275e-01     2.120384e-01     2.342384e-01     2.629809e-01     2.975583e-01     3.371190e-01     3.806890e-01     4.271954e-01     4.754931e-01     5.243929e-01     5.726906e-01     6.191970e-01     6.627670e-01     7.023277e-01     7.369051e-01     7.656476e-01     7.878476e-01     8.029585e-01     8.106081e-01     
8.637573e-01     8.547994e-01     8.371043e-01     8.111076e-01     7.774495e-01     7.369586e-01     6.906322e-01     6.396108e-01     5.851508e-01     5.285931e-01     4.713305e-01     4.147728e-01     3.603128e-01     3.092914e-01     2.629650e-01     2.224742e-01     1.888160e-01     1.628193e-01     1.451242e-01     1.361663e-01     1.361663e-01     1.451242e-01     1.628193e-01     1.888160e-01     2.224742e-01     2.629650e-01     3.092915e-01     3.603128e-01     4.147729e-01     4.713305e-01     5.285932e-01     5.851508e-01     6.396108e-01     6.906322e-01     7.369587e-01     7.774495e-01     8.111077e-01     8.371044e-01     8.547995e-01     8.637573e-01     
9.258646e-01     9.153779e-01     8.946628e-01     8.642293e-01     8.248268e-01     7.774255e-01     7.231926e-01     6.634635e-01     5.997089e-01     5.334986e-01     4.664631e-01     4.002529e-01     3.364983e-01     2.767691e-01     2.225362e-01     1.751349e-01     1.357324e-01     1.052989e-01     8.458381e-02     7.409714e-02     7.409714e-02     8.458381e-02     1.052989e-01     1.357324e-01     1.751350e-01     2.225362e-01     2.767692e-01     3.364983e-01     4.002529e-01     4.664631e-01     5.334987e-01     5.997089e-01     6.634635e-01     7.231926e-01     7.774255e-01     8.248268e-01     8.642293e-01     8.946628e-01     9.153780e-01     9.258646e-01     
